age,d18O
38800.0,-8.110000000000001
38900.0,-8.046
39000.0,-8.264
39100.0,-7.88
39200.0,-8.0825
39300.0,-7.99
39400.0,-7.880000000000001
39500.0,-7.5175
39600.0,-7.632
39700.0,-8.515
39800.0,-8.370000000000001
39900.0,-8.35
40000.0,-9.850000000000001
40100.0,-9.725
40200.0,-9.49
40300.0,-9.0475
40400.0,-9.097999999999999
40500.0,-8.933333333333334
40600.0,-9.1275
40700.0,-9.155
40800.0,-9.017999999999999
40900.0,-9.276
41000.0,-9.71
41100.0,-9.746666666666666
41200.0,-9.235000000000001
41300.0,-9.38
41400.0,-9.911999999999999
41500.0,-9.34
41600.0,-9.549999999999999
41700.0,-8.837499999999999
41800.0,-8.95
41900.0,-8.245
42000.0,-8.5175
42100.0,-8.28
42200.0,-8.98
42300.0,-8.925714285714285
42400.0,-9.065
42500.0,-9.902222222222221
42600.0,-9.603636363636364
42700.0,-9.63
42800.0,-9.423333333333334
42900.0,-9.793333333333333
43000.0,-10.020000000000001
43100.0,-9.0
43200.0,-9.435714285714287
43300.0,-9.736666666666666
43400.0,-9.36
43500.0,-9.146666666666667
43600.0,-9.241428571428571
43700.0,-8.462857142857143
43800.0,-8.36
43900.0,-8.36
44000.0,-8.551428571428572
44100.0,-8.508571428571429
44200.0,-8.477777777777778
44300.0,-8.794
44400.0,-8.696
44500.0,-8.968
44600.0,-9.44
44700.0,-10.0225
44800.0,-9.2
44900.0,-9.141428571428571
45000.0,-9.234285714285715
45100.0,-8.855714285714287
45200.0,-9.32625
45300.0,-9.1075
45400.0,-9.45
45500.0,-9.006
45600.0,-9.091999999999999
45700.0,-9.165000000000001
45800.0,-9.553333333333333
45900.0,-10.136666666666667
46000.0,-10.18
46100.0,-9.546666666666667
46200.0,-10.15
46300.0,-9.695
46400.0,-9.92
46500.0,-10.725
46600.0,-9.459999999999999
46700.0,-9.748
46800.0,-9.475999999999999
46900.0,-9.4875
47000.0,-9.622
47100.0,-9.66
47200.0,-9.6875
47300.0,-8.375
47400.0,-8.175625
47500.0,-8.129999999999999
47600.0,-8.430000000000001
47700.0,-8.31
47800.0,-8.249230769230769
47900.0,-8.233846153846153
48000.0,-8.153333333333334
48100.0,-7.817142857142858
48200.0,-8.115555555555556
48300.0,-8.386666666666667
48400.0,-8.696250000000001
48500.0,-8.785
48600.0,-9.004444444444445
48700.0,-9.216
48800.0,-9.016666666666666
48900.0,-9.225000000000001
49000.0,-9.68
49100.0,-9.39
49200.0,-9.74
49300.0,-10.412500000000001
49400.0,-10.295
49500.0,-10.696666666666667
49600.0,-9.72
49700.0,-9.116666666666667
49800.0,-8.96
49900.0,-9.51
50000.0,-9.473333333333333
50100.0,-9.4825
50200.0,-9.565000000000001
50300.0,-9.75
50400.0,-9.06
50500.0,-8.745000000000001
50600.0,-9.6425
50700.0,-9.83
50800.0,-9.31
50900.0,-9.482000000000001
51000.0,-9.723333333333333
51100.0,-9.582
51200.0,-9.824
51300.0,-9.350000000000001
51400.0,-9.692
51500.0,-9.745000000000001
51600.0,-9.565000000000001
51700.0,-9.805
51800.0,-9.862
51900.0,-9.71
52000.0,-9.975
52100.0,-9.815000000000001
52200.0,-9.74
52300.0,-9.96
52400.0,-9.846666666666666
52500.0,-9.942
52600.0,-9.966666666666667
52700.0,-10.312
52800.0,-9.918
52900.0,-10.28
53000.0,-10.187142857142856
53100.0,-10.102
53200.0,-9.84
53300.0,-10.043333333333333
53400.0,-9.725
53500.0,-10.152857142857142
53600.0,-9.86
53700.0,-9.860000000000001
53800.0,-9.695
53900.0,-9.389999999999999
54000.0,-9.661428571428571
54100.0,-9.68
54200.0,-9.518
54300.0,-9.273333333333333
54400.0,-9.13
54500.0,-9.118
54600.0,-9.028
54700.0,-8.75
54800.0,-8.55
54900.0,-8.654285714285715
55000.0,-8.49
55100.0,-8.558
55200.0,-8.99
55300.0,-9.83
55400.0,-9.836
55500.0,-9.796666666666667
55600.0,-10.08
55700.0,-9.474285714285713
55800.0,-9.24
55900.0,-8.67
56000.0,-9.04
56100.0,-9.12
56200.0,-9.34
56300.0,-9.540000000000001
56400.0,-9.95
56500.0,-9.814285714285713
56600.0,-9.93
56700.0,-9.98
56800.0,-9.870000000000001
56900.0,-9.6
57000.0,-9.785
57100.0,-10.1225
57200.0,-10.026666666666666
57300.0,-10.33
57400.0,-9.973333333333334
57500.0,-10.44
57600.0,-9.8675
57700.0,-9.9325
57800.0,-9.905000000000001
57900.0,-10.02
58000.0,-9.98
58100.0,-9.875
58200.0,-9.95
58300.0,-9.190000000000001
58400.0,-9.63
58500.0,-9.806666666666667
58600.0,-8.79
58700.0,-8.783333333333333
58800.0,-9.373333333333333
58900.0,-9.386666666666667
59000.0,-9.493333333333334
59100.0,-9.38
59200.0,-9.62
59300.0,-9.81
59400.0,-8.7675
59500.0,-9.344999999999999
59600.0,-9.2775
59700.0,-10.022
59800.0,-8.52
59900.0,-8.366666666666667
60000.0,-8.313333333333333
60100.0,-8.32
60200.0,-8.174
60300.0,-8.120909090909091
60400.0,-8.116363636363637
60500.0,-8.247142857142856
60600.0,-8.282857142857143
60700.0,-8.21888888888889
60800.0,-8.23
60900.0,-8.196666666666665
61000.0,-8.127777777777776
61100.0,-8.1
61200.0,-8.174999999999999
61300.0,-8.412222222222221
61400.0,-8.41
61500.0,-8.41
61600.0,-7.9159999999999995
61700.0,-7.878333333333334
61800.0,-7.97
61900.0,-8.0725
62000.0,-8.067272727272726
62100.0,-8.084
62200.0,-8.023333333333333
62300.0,-8.25
62400.0,-8.365555555555556
62500.0,-8.44125
62600.0,-8.387272727272727
62700.0,-8.42
62800.0,-8.456
62900.0,-8.475000000000001
63000.0,-8.475000000000001
63100.0,-8.5
63200.0,-8.541818181818183
63300.0,-8.366666666666667
63400.0,-8.37888888888889
63500.0,-8.303333333333333
63600.0,-8.363333333333333
63700.0,-8.513333333333332
63800.0,-8.593333333333332
63900.0,-8.424999999999999
64000.0,-8.384
64100.0,-8.436666666666667
64200.0,-8.442857142857143
64300.0,-8.55
64400.0,-8.966666666666667
64500.0,-8.706
64600.0,-8.66
