Year	bcc_csm1_1	CCSM4	FGOALS_gl	FGOALS_s2	IPSL_CM5A_LR	MPI_ESM_P	CSIRO	GISS-E2-R_r1i1p121	GISS-E2-R_r1i1p127	GISS-E2-R_r1i1p127	HadCM3	CESM_member_1	CESM_member_2	CESM_member_3	CESM_member_4	CESM_member_5	CESM_member_6	CESM_member_7	CESM_member_8	CESM_member_9	CESM_member_10
1503	-0.659377817110586	-0.583098089405897	-0.335428004001077	-1.27167006240606	-0.707461972756714	-0.445718173956591	-0.391214617007063	-0.493353970127646	-0.456125086371321	-0.564610692515271	-0.359105384016584	-0.163737106323822	0.0327491760259591	-0.279314041137468	-0.0730953216555008	-0.217856597899981	0.0490989685054046	-0.263920211791913	0.0556735992435051	-0.107694625854549	0.0715362548826306
1504	-0.677566387206967	-0.66886583462168	-0.372317055826097	-1.2901933460082	-0.718733673195719	-0.495825245980998	-0.378926195614622	-0.49005825050408	-0.519372826640028	-0.419539126410382	-0.326816326046537	-0.321696090697799	0.23785781860397	-0.239366531372468	-0.100408554077546	-0.128287506104016	-0.0681800842285725	-0.207157516479924	0.0532321929935051	0.204652786254428	0.234225463867631
1505	-0.618221498450376	-0.517627843837949	-0.583934525217368	-1.30604280801436	-0.686717060831563	-0.379018127165692	-0.371074892990873	-0.508528895454947	-0.510537093703169	-0.40846976901521	-0.464268988037657	-0.365458297729788	0.0473670959469246	-0.176866531372468	-0.129827499389535	-0.0992652893070272	-0.276187896728572	-0.02215995788589	-0.258962631225529	-0.186521530151538	-0.173458862304358
1506	-0.767435084112574	-0.537705617386281	-0.5677819766028	-1.30940030744784	-0.740433653337765	-0.195196601331604	-0.407007612698362	-0.445183701592032	-0.487286752287764	-0.469024690642254	-0.385699247980665	-0.204569625854788	-0.0196495056150638	-0.0329151153564453	-0.0488338470455005	0.0138328552250186	-0.0316200256345951	0.10772285461411	-0.323873519897518	-0.328794479370572	-0.338375854492369
1507	-0.727959346524862	-0.347322578301099	-0.41914393591913	-1.41583353631551	-0.888363536845813	-0.356208422025359	-0.359476246350096	-0.355165071564261	-0.368472581927199	-0.478610071196454	-0.369347548151563	-0.147410202026833	-0.13372421264603	-0.139329910278434	-0.0593929290775463	-0.00704116821299294	0.249538421631428	-0.0147747039799242	-0.274465560913541	-0.20562553405756	-0.155300903320381
1508	-0.606250079589164	-0.523958486747714	-0.638232102378833	-1.23947941530299	-0.883192587854541	-0.557770350236485	-0.4273741025856	-0.522350318508688	-0.438681906287093	-0.525913807406323	-0.300996786022733	-0.132578659057799	-0.0808982849120525	-0.272691726684457	0.0302677154544995	-0.191001129149981	0.00356674194341622	-0.366001510619924	-0.138845443725529	-0.148954391479549	-0.156857299804358
1509	-0.590083686774549	-0.620521844406174	-0.529529863894562	-1.2399010387484	-1.00602677427614	-0.415774791044473	-0.459378339760588	-0.492926068382803	-0.349434292141814	-0.530734094633954	-0.323726272249769	-0.0633647918697875	0.00140762329095878	-0.240282058715422	-0.0186824798585121	0.0161521911620071	-0.292942047118572	-0.414188766479924	0.143686294555494	-0.260984420776538	-0.141445922851403
1510	-0.700448479492175	-0.539308579129023	-0.401864135700437	-1.18927255403147	-0.960035233203151	-0.390529074915812	-0.412997581475065	-0.372662730293814	-0.349832898203749	-0.525903316988843	-0.340986048842024	-0.0272930145268333	-0.0913963317870525	-0.287919998168434	-0.0677242279055008	0.254494476317973	-0.366336822509595	-0.326725387572878	0.104257583618505	-0.155790328979549	-0.114865112304358
1511	-0.51230013797913	-0.564683921340233	-0.408869702887677	-1.26028504644163	-0.989348258534263	-0.350265418896599	-0.484990992062376	-0.464383609371725	-0.273948347393889	-0.591299447073834	-0.331474160814832	-0.0307109832768333	-0.203090667724041	-0.247056961059457	0.116937637329499	0.0705039978029731	-0.183231353759595	-0.328281784057879	-0.311758041381495	0.0961017608644283	-0.145870971679358
1512	-0.620294513616788	-0.749288585650378	-0.490628612538253	-1.26634520420178	-0.921821265638863	-0.367445063939034	-0.418617107384489	-0.480179317074362	-0.229930496041197	-0.383482816471951	-0.257186180019926	-0.134653854369787	-0.135463714600064	-0.217485427856445	0.137140274047454	-0.356925201416004	-0.196903228759595	-0.119633102416913	-0.344015121459506	0.0152606964114739	0.0347015380856419
1513	-0.723337510578989	-0.843503053084813	-0.464335116359727	-1.21576927751509	-0.819135280598709	-0.501891254198566	-0.404358961098478	-0.385264940338675	-0.300349271122832	-0.403360399260419	-0.304459011221479	-0.150950241088822	0.14719009399397	-0.138536453247468	-0.233678817749535	-0.393393707274981	-0.110385894775561	-0.0774578094478784	-0.0540981292725178	-0.316282272338526	0.0627471923826306
1514	-0.664490362379632	-0.565005322581709	-0.474900356542642	-1.20182900911899	-0.847486580431952	-0.569422032703955	-0.456965603344725	-0.365116961079184	-0.257378107134718	-0.468374403967755	-0.337991630697798	-0.0942790985108104	0.15387344360397	-0.247606277465422	-0.267095565795501	-0.279135894774981	-0.0262184143065838	-0.207340621947878	-0.151418685913541	-0.253324508667561	0.060000610351608
1515	-0.579620566014366	-0.36417061464181	-0.368637931381094	-1.35811126727764	-1.00432338699501	-0.587233502167512	-0.541617788784788	-0.493224866467062	-0.337870693032164	-0.528134080424206	-0.481712585354398	-0.162272262573822	-0.193172454834041	-0.0414905548094566	-0.0335140228275463	-0.229331207274981	-0.113162994384595	-0.167789840697878	-0.121511459350529	-0.151304244995572	0.0311309814456422
1516	-0.606978985791249	-0.478881116837204	-0.559069571845138	-1.20078849911658	-1.25915600134547	-0.643631070665218	-0.575768091194914	-0.511883266048972	-0.270742928807158	-0.396281781449215	-0.357417499685835	-0.169565963744787	-0.274288177490064	0.0737133026125321	-0.0790157318115234	-0.227194976807027	-0.101566314697607	-0.0193218231199239	-0.0606594085695065	-0.0935955047605717	-0.123043823242369
1517	-0.574047629700293	-0.741241169053427	-0.532269952205608	-1.05327417968509	-1.10641594613453	-0.512710194338829	-0.591749526970671	-0.450487859325949	-0.34945196491899	-0.382938179030316	-0.393837606573652	-0.192210006713822	-0.185665130615064	-0.0415821075444569	-0.253057479858512	-0.210227203369016	0.0260276794434162	-0.0717815399169126	-0.172903060913541	-0.0942974090575603	-0.0607269287114036
1518	-0.584784302974798	-0.66704210206795	-0.331653525106427	-1.25899171649159	-1.0569566713787	-0.388217980172554	-0.454745151512907	-0.508370823937003	-0.333550160948653	-0.50262305404176	-0.346365844870161	-0.248637008666833	0.0999794006349362	-0.204271316528434	-0.287084579467546	-0.106803131104016	0.150173187255405	-0.11191215515089	-0.203786849975529	-0.0953960418705719	-0.0245330810543578
1519	-0.470199013540027	-0.615756825950401	-0.378488360048007	-1.22809028190536	-0.981245556544753	-0.465470672332908	-0.391854413264082	-0.576682396011893	-0.374978846136946	-0.518562885775464	-0.199122464323591	-0.0492046356197875	0.150333404540959	-0.142992019653434	-0.238439559936523	-0.00926895141600426	0.0646324157714275	-0.154423141479924	-0.0654506683355294	-0.119535446167561	-0.0630767822264033
1520	-0.527419381537675	-0.748895903442752	-0.320080778458029	-1.31333364754297	-0.880750683576769	-0.367118964245854	-0.333578236811445	-0.557715542393271	-0.458893483702559	-0.461775394930737	-0.411082750225614	-0.042826461791833	-0.00457382202102963	-0.0272083282474682	-0.131597518920501	-0.107657623291004	-0.213718414306584	-0.208988571166913	-0.16231346130354	-0.0206890106205719	-0.112362670898392
1521	-0.674385007900771	-0.725658355386835	-0.44728300302868	-1.20963428184555	-1.03737874301383	-0.522973186434869	-0.329240210764692	-0.513295836525504	-0.399641817633528	-0.519682678236859	-0.362155294085096	-0.211985397338822	-0.201717376709041	0.0383739471435547	-0.245855331420501	-0.272360992432027	-0.258731842040561	-0.234226608276913	-0.210470199585529	-0.0192241668705719	-0.0974090576173694
1522	-0.741003389284655	-0.621033742326767	-0.556957594973478	-1.36480281510713	-1.02422114820748	-0.459698126493709	-0.45592907857208	-0.489802904205862	-0.366289382998366	-0.487401815905469	-0.311177974606107	-0.218455123901833	-0.179592132568075	-0.245531082153434	-0.234624862670501	-0.197776031494016	-0.129276275634595	-0.224583053588901	-0.204000473022518	-0.0326213836675606	0.0196563720706422
1523	-0.717371507095708	-0.569870071561473	-0.441746934906337	-1.29172604183742	-1.01180612284674	-0.537706558825404	-0.44225058745651	-0.536119885521475	-0.416215246741194	-0.543227466597455	-0.479495352173399	-0.114420700073822	0.0153236389159588	-0.397996902465422	-0.194402694702546	-0.240012359619016	-0.0954017639155609	-0.11859550476089	-0.247243881225529	-0.186857223510572	-0.0238311767583923
1524	-0.690170256883112	-0.668524391755269	-0.447202408021178	-1.25129488151327	-0.958413063201833	-0.602634510326964	-0.526976980679319	-0.655056483822409	-0.378825312678236	-0.507060977473156	-0.509824043179105	-0.103739547729788	-0.0678977966310299	-0.507555007934457	-0.145879745483512	-0.164054107666004	0.00384140014642753	-0.0203594207769129	-0.166189193725529	-0.208005905151538	-0.128842163086404
1525	-0.703560430874825	-0.69322735971546	-0.587802770198854	-1.23164060487086	-0.887955361717977	-0.454436928800719	-0.460182406418608	-0.576833791809622	-0.482057875220198	-0.501096757902997	-0.379902934694837	-0.0893352508547878	-0.0835838317870525	-0.263353347778434	-0.00119590759254606	-0.134543609619016	-0.0115394592285725	-0.141605758666913	-0.171621322631495	-0.0405864715575603	-0.163937377929358
1526	-0.774941124978979	-0.802270985907857	-0.508969386993109	-1.2552567406242	-0.852360397522739	-0.412966565037603	-0.489666320793913	-0.580961115437094	-0.530835991923232	-0.576814683928387	-0.388360505962919	-0.173777389526833	-0.0238914489740409	-0.278734207153434	0.0858097076414879	-0.103385162354016	-0.192844390868572	-0.166263961791913	-0.175893783569506	0.107027053832439	-0.188992309570381
1527	-0.764883340376903	-0.696029980790306	-0.319723718043864	-1.15951319286975	-0.772152867243933	-0.325512832895175	-0.520975567810819	-0.573861725407187	-0.480742281500716	-0.516130122198956	-0.069799928033899	-0.210337448119787	0.0879859924319248	-0.350511550903434	-0.131902694702546	-0.180594635009982	-0.188571929931584	-0.186558151244924	-0.269186019897518	0.0789813995364739	-0.0781219482423694
1528	-0.748305535799885	-0.436508383979756	-0.290994520723344	-1.19189318182099	-0.922234329816809	-0.380143503217787	-0.493419208042906	-0.436134047585074	-0.44563001972856	-0.522255095496075	0.00719131339137676	0.00471992492617801	0.28155899047897	-0.323900222778434	-0.250249862670501	-0.172202301024981	-0.0676918029785725	-0.163456344604924	-0.0309352874755291	-0.0902996063235264	0.0531951904296193
1529	-0.708037458136389	-0.531392938823559	-0.608390070649436	-1.14867407971073	-0.852727026062541	-0.447975907064449	-0.421790339463041	-0.374895341473166	-0.528225010458846	-0.630411836161511	-0.269478833342146	0.0596820831302125	0.168888092040959	-0.0920886993404224	-0.0876522064205005	0.0785301208500186	-0.0299110412595951	-0.11932792663589	0.0305881500244709	-0.257413864135572	0.0400421142576306
1530	-0.605854971005578	-0.733732380692479	-0.529023328671136	-1.24307739516628	-0.854580076091147	-0.338538241055363	-0.367925443165586	-0.420461661892477	-0.541359907214064	-0.548437627806561	-0.21939424243028	-0.272074508666833	-0.241268157959041	0.0219249725345776	0.0880680084224537	0.324806976317973	0.0944175720214275	-0.136570358276913	-0.111013412475529	-0.199247360229549	0.172976684570642
1531	-0.576122435214819	-0.715009710593058	-0.273066024191904	-1.28097234070643	-0.869085466008935	-0.419304780725016	-0.382225372307585	-0.375455207901541	-0.434522396151442	-0.506466182722943	-0.311897313261579	-0.401194381713822	-0.369106292724041	0.0575084686275318	0.130609512329499	0.0160606384279731	0.213100433349439	-0.190067672729924	-0.0550136566164952	-0.129392623901538	0.161502075195642
1532	-0.463378447932131	-0.651099638069018	-0.311235880218795	-1.54350636083856	-0.870322048766531	-0.385779815788788	-0.424997188561247	-0.439771063404623	-0.419105297152419	-0.567440542235272	-0.368344193363737	-0.298411178588822	-0.222896575928075	0.026929855346566	0.106744766235465	-0.230246734619016	0.0767784118654049	-0.0757793426508897	-0.134084701538541	-0.19073295593256	-0.108822631836404
1533	-0.632752303017962	-0.684909173026148	-0.564303655363593	-1.35160563751283	-0.745659238769531	-0.389923662731931	-0.496061064713285	-0.486962444859091	-0.39107394797029	-0.610290202155011	-0.304311996365141	-0.10941581726081	-0.114223480224041	-0.0791492462154224	-0.0562801361085121	-0.242881011962993	-0.123172760009595	0.0162616729730871	-0.24165916442854	-0.191740036010572	-0.237484741211404
1534	-0.548440344899528	-0.804592319031447	-0.533216954355193	-1.35491872556567	-0.810127105703826	-0.249121105857999	-0.408469774239347	-0.45857609041268	-0.457309430663008	-0.567214044585125	-0.255650227928709	-0.129801559447799	-0.167842864990064	0.0258007049555431	-0.169683456420501	-0.0859596252440156	-0.280612945556584	-0.00714530944787839	-0.262868881225529	-0.11895561218256	-0.395413208008392
1535	-0.739980412880385	-0.726980120005333	-0.34854726034719	-1.22154113353398	-0.859134568942686	-0.40119385912806	-0.401513584368513	-0.407300598698203	-0.487673944060225	-0.596443983569043	-0.366056954527448	-0.153879928588822	-0.126461029053075	-0.264818191528434	-0.227788925170501	0.0891502380370071	-0.0728797912595951	-0.0050090789799242	-0.256246566772518	-0.20904350280756	-0.180477905273392
1536	-0.762043337138388	-0.572148596782932	-0.557076202640669	-1.31198237558773	-0.721236176140109	-0.486999142381566	-0.292220868580625	-0.417751379089896	-0.48797107321443	-0.592912169947522	-0.33623350229318	-0.17606620788581	0.0654335021969246	-0.243120193481445	0.0223636627194992	0.0795066833500186	0.00463485717739331	-0.15301933288589	-0.274404525756495	-0.364683151245572	-0.0656402587893581
1537	-0.603325098330501	-0.447733771209833	-0.507280485893389	-1.18834442191335	-0.712961463850814	-0.425176000475662	-0.421181239598081	-0.460386819916312	-0.454587763373274	-0.51248416568269	-0.332773303652357	-0.17215995788581	0.268314361571925	-0.290208816528434	0.211481094360465	-0.309836578369016	-0.0154762268065838	-0.13388481140089	-0.0258693695064949	-0.325376510620572	-0.142575073242369
1538	-0.596530912393882	-0.619832395317331	-0.334431459362065	-1.16493279994062	-0.844988366800287	-0.364475277263843	-0.570586182587431	-0.415667839127127	-0.336385494295973	-0.583014520659344	-0.355551218653272	-0.295573043823822	0.14142227172897	-0.243516921997468	-0.036413192749535	-0.374564361572027	-0.123233795165561	0.0830341339110987	0.112863540649471	-0.197935104370572	-0.240902709961404
1539	-0.553474107871337	-0.422583878385421	-0.330093432471059	-1.39461477855765	-0.831828594484679	-0.318008371465854	-0.540257730000303	-0.435864574986044	-0.448105400626082	-0.592180344118969	-0.135201772714208	-0.311991500854788	-0.241085052490064	-0.0599231719974682	-0.150518417358512	-0.242209625244016	-0.103946685790561	0.238734817505076	0.0542697906494709	-0.070829391479549	-0.265438842773392
1540	-0.613775452726423	-0.439977274373509	-0.576302114955445	-1.55935166918565	-0.850802476058232	-0.498138852309393	-0.490531899445341	-0.350897617416922	-0.509024685446639	-0.5822500910901	-0.262429809237074	-0.169321823119787	-0.217494964600064	-0.0998401641844566	-0.0909175872805008	-0.165274810791004	-0.174442291259595	0.00616035461411002	-0.172628402709506	0.00869941711442834	-0.036923217773392
1541	-0.724959376481944	-0.683606575689309	-0.545895453717362	-1.61599843386408	-0.784900526896078	-0.443769779493689	-0.488442160599516	-0.443985171394888	-0.456432467524428	-0.651176961913006	-0.311973487997602	-0.288737106323822	-0.26385116577103	-0.169359207153434	0.0289249420164879	-0.0790931701660043	-0.161685943603572	-0.0790752410889013	-0.315420150756495	-0.0660991668705719	-0.080380249023392
1542	-0.671264359900318	-0.757533449727706	-0.423102954732999	-1.59222763690563	-0.773364793035203	-0.344720350800375	-0.474746145718382	-0.462884254532401	-0.555390542570967	-0.55455073977937	-0.370005583429884	-0.265330123901833	-0.277553558350064	0.017652511596566	0.0258426666264882	-0.184165191649981	-0.222232818603572	0.0998798370360987	-0.214620590209506	-0.112546920776538	-0.138088989258392
1543	-0.640036418314445	-0.606310354510725	-0.454328137621209	-1.22067862826729	-0.709239984147965	-0.397991598139782	-0.527238764279173	-0.506878800468985	-0.554873949114699	-0.626480075373547	-0.194403609300207	-0.300120162963822	-0.21648788452103	0.207654953002532	0.0176944732664879	0.0601280212400184	-0.223148345947607	0.292110061645076	-0.0109157562255291	-0.114500045776538	-0.144436645508392
1544	-0.67289450340504	-0.735003392184723	-0.600652336827944	-1.33609643082314	-0.829067736807027	-0.576994643624323	-0.557899333946989	-0.441820390301291	-0.522075420443434	-0.607995304121869	0.0561553977502626	-0.306132125854788	-0.198116302490064	0.038404464721566	-0.0213375091555008	0.131081390380984	-0.128116607665561	0.161159133911099	0.000101089477482219	-0.174222946167561	-0.212094116211404
1545	-0.548951977144435	-0.738000601397608	-0.420655092775952	-1.39702574512741	-0.656766327597256	-0.613404652287831	-0.424723901264952	-0.352938063221518	-0.44257039410295	-0.52734217311372	-0.248501276636671	-0.146311569213822	-0.000911712646029628	-0.308153152465422	-0.0756893157955005	-0.0562660217279927	-0.125705718994595	-0.210697555541913	-0.112722396850529	-0.252958297729549	-0.293392944336404
1546	-0.636195860564297	-0.58408546328596	-0.458439138134518	-1.16312565500593	-0.820057928217144	-0.539640923169921	-0.38131103705673	-0.421624429302756	-0.349702900473494	-0.457443567767041	-0.360199784899305	-0.219431686401833	0.233341217040959	-0.314409255981445	-0.238042831420501	-0.0797645568849816	-0.130100250244595	-0.213261032104924	-0.151266098022518	-0.117185592651538	-0.474728393554358
1547	-0.706729687297419	-0.378965991466918	-0.492972739802747	-1.13947714360366	-0.828406754348459	-0.419169199362568	-0.426187672131346	-0.337456024962012	-0.410367017809767	-0.400724503054516	-0.368139481211256	-0.328745651244787	0.0451393127439701	-0.301652908325423	-0.187932968139535	-0.190055084227993	0.0214195251464275	-0.255619430541913	-0.177236557006495	-0.0333538055415374	-0.286404418945381
1548	-0.695217652984881	-0.487835275671441	-0.372974145888017	-1.25216868447401	-0.805974150625863	-0.528784469734191	-0.445709981434629	-0.305250204878394	-0.432879453722853	-0.463194939150708	-0.388172244692396	-0.418040084838822	-0.21209335327103	0.083082199096566	-0.119695663452546	-0.0488197326660043	-0.0150184631345951	-0.21893730163589	-0.0962123870855294	-0.0145854949955719	-0.138485717773392
1549	-0.578963777776372	-0.760070945034257	-0.568078169352391	-1.40113960476669	-0.889224408682642	-0.628870899712866	-0.407017745487974	-0.259399749117438	-0.510949319426436	-0.447808655753033	-0.267434572840284	-0.233042526244787	-0.205287933350064	0.106885910034578	0.178186416626488	0.0427635192870071	-0.231479644775561	-0.10214653015089	-0.120016098022518	0.0902729034424397	-0.107785034179358
1550	-0.537356252221538	-0.737508366161527	-0.600741900879668	-1.3758245712	-0.897687504712038	-0.361925107148457	-0.375904359333799	-0.328087426500861	-0.479289239470381	-0.466406198992627	-0.340706264639448	0.0583087921141896	-0.0523033142090412	-0.109575271606445	0.0808353424074539	-0.0905677795410043	-0.327121734618572	-0.0900615692139013	-0.226644515991495	0.205049514770451	-0.0824554443364036
1551	-0.469755117101105	-0.601006189885303	-0.496023293208032	-1.31993758166664	-0.967745107759392	-0.426108120753499	-0.26853004884033	-0.235820807295386	-0.33974725586595	-0.603466006770031	-0.374166762495588	-0.0111797332768333	0.0390052795409588	-0.156297683715422	-0.245916366577546	-0.148581695557027	-0.326267242431584	-0.202457809447878	-0.299459457397518	-0.151029586791537	-0.248837280273392
1552	-0.643867992958633	-0.621141628211795	-0.341677661831537	-1.30942031788405	-0.955911147301616	-0.565680729661697	-0.268261172287748	-0.350453026371542	-0.388117259566206	-0.580774876131909	-0.269416218662809	-0.297922897338822	-0.0842857360840412	-0.00340461730945663	-0.349615097045501	-0.158438873291004	-0.227298736572607	-0.160160446166913	-0.305593490600529	-0.236692428588526	-0.262081909179358
1553	-0.359612331099193	-0.605608624263558	-0.395257115934187	-1.25133436109641	-0.912303773427146	-0.625581697322087	-0.261890925877378	-0.372334845142905	-0.441238826338667	-0.531373771681683	-0.367815500164579	-0.393137741088822	-0.0308494567870525	-0.126634597778434	-0.290227890014535	-0.00038833618202716	-0.0977210998535725	-0.199497604369924	-0.122701644897518	-0.164793014526538	-0.178890991211404
1554	-0.427365054914368	-0.625447166049028	-0.470843209066829	-1.31524020459899	-0.852699847591608	-0.749540969133415	-0.240371086113737	-0.39071697719628	-0.479115134302992	-0.629154953017132	-0.352874493265699	-0.305430221557799	0.0860633850099362	-0.110582351684457	-0.196538925170501	-0.0406105041499814	0.0722923278814278	-0.23968925476089	0.240579605102482	-0.135526657104549	-0.173641967773392
1555	-0.438587361393386	-0.665279584635552	-0.468607532199717	-1.27619387603566	-0.964457749512986	-0.590574788133883	-0.229201265089796	-0.342176563816611	-0.425319737021346	-0.517350706114666	-0.20292360153253	-0.221110153197799	0.0263710021969246	-0.103013992309457	0.0234012603764882	-0.0446388244629929	0.0486717224123936	-0.381168746947878	0.0118503570554935	-0.192289352417561	-0.0915191650393581
1556	-0.492075382168166	-0.76039532977826	-0.315752038645929	-1.24532632090281	-0.853615207597493	-0.655346462498939	-0.344621517174528	-0.387056179123465	-0.418192750040907	-0.523855241789715	-0.220143144989561	-0.127329635619787	-0.105037689209041	-0.0452136993404224	-0.0195980072025463	-0.0602943420410043	0.0902366638184162	-0.248844528197878	-0.279439926147518	0.085420608520451	0.0979644775385964
1557	-0.543147641482295	-0.661196857987517	-0.324257535669992	-1.13992844801076	-1.08148439964513	-0.543322676292907	-0.448263682835386	-0.461449689941946	-0.365160173003096	-0.458084019675152	-0.238309508228849	-0.138743209838822	-0.139522552490064	0.0947093963625321	-0.432775497436523	-0.0688087463379929	0.213069915771428	-0.151523971557879	-0.237081527709506	0.188600540161474	0.0917999267576306
1558	-0.495536805912064	-0.730965749976979	-0.447734247134937	-1.04817965160445	-1.01440498784461	-0.534019182894227	-0.417393662445829	-0.342985100822989	-0.459474628989119	-0.552378746523755	-0.216264640951704	-0.322672653197799	-0.0390586853030754	0.0855846405025318	-0.504339218139535	0.0592124938959842	-0.226261138915561	-0.104618453979924	-0.189199447631495	0.110841751098462	0.079531860351608
1559	-0.514923974700138	-0.59444407568379	-0.626926057958663	-1.08417405954956	-0.757427064833223	-0.252325952828386	-0.410686769001768	-0.349532343226019	-0.336989736382384	-0.469810339465039	-0.213285690212797	-0.276438522338822	-0.0119590759280754	0.0712413787845776	-0.392370223999535	0.0643699646000186	-0.322940826415561	-0.0713542938228784	-0.156057357788541	0.121400833129428	0.0479461669916077
1560	-0.396850576617582	-0.613729522429868	-0.368353440616249	-1.00812558070837	-0.787257469773036	-0.556224017932383	-0.456866182797239	-0.297735579090659	-0.518990105215926	-0.479599806322949	-0.296610867643903	-0.292795944213822	-0.0552024841310299	0.0431346893315663	-0.235265731811523	0.0519798278809844	-0.200016021728572	-0.103824996947878	-0.0897121429445065	-0.0642681121825603	-0.020565795898392
1561	-0.436199668166749	-0.751588242238172	-0.327395067496911	-1.17960435382035	-0.840169647841195	-0.721841746227721	-0.477742530815885	-0.423265643196646	-0.62208939177217	-0.55119654799928	-0.563015645409177	-0.356211471557799	-0.0598716735840412	-0.0721302032474682	-0.243444442749535	0.0769432067870071	-0.178836822509595	-0.105778121947878	-0.123464584350529	-0.207029342651538	0.0368682861326306
1562	-0.361876025182582	-0.631162510396333	-0.516223550001496	-1.22006814924686	-0.801248831784154	-0.531227836693512	-0.313877560608671	-0.341363288240973	-0.515133625094313	-0.561871322646039	-0.429638391399931	-0.381541061401833	-0.00121688842807544	-0.216264724731445	-0.325017929077546	0.0867393493650184	-0.176456451415561	-0.101719284057879	-0.0576686859135407	-0.247007369995572	0.0622589111326306
1563	-0.426721130901555	-0.608672063260696	-0.625542876192928	-1.34575874246836	-0.784858649681439	-0.485313817007824	-0.378112711422727	-0.457175262051169	-0.428372865740675	-0.610728415503399	-0.421848451757978	-0.355448532104788	0.103519439696925	-0.077806472778434	-0.393102645873512	0.147743988037007	-0.0191993713376064	-0.0847820281978784	-0.267934799194506	-0.236936569213526	0.135287475585642
1564	-0.412649015149283	-0.710677144455316	-0.394100951641126	-1.22998060903376	-0.925166141569666	-0.459317918006297	-0.378622599356459	-0.515075929241721	-0.464443391386885	-0.576780947699444	-0.2866385039335	-0.291636276244787	-0.00716781616205253	-0.0204944610594566	-0.347112655639535	-0.215476226807027	0.0139122009273933	0.04497871398911	-0.242696762085529	-0.0929546356205719	-0.0444000244143581
1565	-0.629938364259793	-0.732113345456772	-0.37592855423224	-1.35763132339975	-0.899350831735671	-0.474781649181346	-0.420249619000242	-0.404205508308951	-0.458066886488814	-0.554558249964612	-0.180511942172598	-0.209879684447799	-0.0596275329590412	-0.116991043090422	-0.0459651947025463	-0.199210357666004	-0.0257911682126064	0.143672561645076	-0.118703842163541	0.138429641723462	-0.301632690429358
1566	-0.648730969906348	-0.568087588467682	-0.323976060685801	-1.42247106034244	-0.94091263272248	-0.422422002404224	-0.394835569374845	-0.388879485207144	-0.502856856409926	-0.603039952769177	-0.2570013758188	-0.136973190307799	0.0208168029789704	0.0277538299555431	0.230676651000465	-0.0997535705570272	0.0321922302244388	0.0584980010991103	-0.0102138519285404	0.124361038208463	-0.350643920898392
1567	-0.553981068367335	-0.443691699279495	-0.64409544008978	-1.3841764637959	-0.82248912401346	-0.49912963890636	-0.442023970597074	-0.343154646235052	-0.539232975069899	-0.657381090178387	-0.224302565718244	-0.0316875457768333	-0.0673179626460296	0.236646652221566	0.207880020141488	0.0473716735839957	0.0587730407714275	-0.180515670776913	-0.0582485198975178	-0.0962505340575603	-0.375057983398392
1568	-0.590053955353325	-0.537404132042819	-0.56749997888657	-1.36435988647592	-0.892391282739698	-0.372877869635197	-0.432978190892027	-0.241721696930472	-0.511594956938643	-0.653613182558911	-0.135688712859701	-0.177897262573822	-0.150386810303075	0.0388011932375321	0.0549259185794995	0.170204925537007	-0.134342193603572	-0.0209697723389013	-0.233053207397518	-0.107786178588526	-0.274533081054358
1569	-0.622263904349163	-0.475685597231679	-0.39084737325059	-1.36967815580631	-0.720775311412174	-0.246294217074768	-0.534592666142271	-0.332339800673071	-0.469425326411147	-0.545770617976086	-0.188632777000021	-0.329783248901833	-0.148189544678075	-0.143632888794457	-0.373968124389535	0.125252532958996	-0.184329986572607	0.0151325225830874	-0.176687240600529	0.00961494445846256	-0.0358856201173694
1570	-0.587333775893126	-0.648030688741446	-0.323570503373072	-1.2754693510949	-0.724411148115236	-0.499879435202949	-0.486840166561888	-0.361764319019858	-0.480230992857832	-0.5901487198018	-0.460962539578031	-0.327647018432799	0.0114173889159588	-0.106554031372468	-0.400762557983512	-0.0929176330570272	-0.0548133850095951	-0.0592998504639013	-0.277242660522518	0.00872993469243966	0.171115112304619
1571	-0.550629714518494	-0.628313884880853	-0.192201101000802	-1.29869845691509	-0.757147394691487	-0.600608770426071	-0.443914033882902	-0.217382706480566	-0.476601010386366	-0.527762743487256	-0.326333766842436	-0.19852714538581	0.0166053771969246	0.0958995819095776	-0.0619564056395348	-0.267935943604016	0.131099700927393	-0.0953411102299242	-0.170583724975529	0.012666702270451	0.097354125976608
1572	-0.664529832022715	-0.667352774294806	-0.411429514060949	-1.03344740261895	-0.797953007457683	-0.529948320788445	-0.47612909268646	-0.274022318201605	-0.477114862028975	-0.600446316256421	-0.0869052317386377	-0.0940349578858104	-0.0925254821780754	0.197767257690543	0.0591983795164879	-0.249350738524981	0.00252914428739359	-0.0561565399169126	-0.131582260131495	-0.0240154266355717	-0.0360687255864036
1573	-0.588434756744608	-0.785826424235767	-0.483940478083507	-1.08805178089693	-0.817061450210161	-0.445124330340602	-0.352992870323942	-0.42937732465798	-0.466268247191329	-0.554350825800793	-0.182217111850332	-0.138071823119787	-0.00548934936506384	0.022535324096566	-0.0240535736085121	-0.253256988524981	-0.225528717040561	-0.100651168822878	-0.170186996459506	-0.124601364135572	-0.0252960205083923
